request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
29,True,0.8182697985321283,21.49894315097481,2041,1024,3065,server_usage,2799,
30,True,0.817633350379765,21.494133286178112,2041,1024,3065,server_usage,2799,
31,True,0.8164787366986275,21.45961406081915,2041,1024,3065,server_usage,2799,
32,True,0.8147871429100633,21.434194297529757,2041,1024,3065,server_usage,2799,
33,True,0.8130590785294771,21.44861589651555,2041,1024,3065,server_usage,2799,
34,True,0.8167500477284193,21.4556466024369,2041,1024,3065,server_usage,2799,
35,True,0.8142941845580935,21.46509052067995,2041,1024,3065,server_usage,2799,
36,True,0.8125008279457688,21.456485591828823,2041,1024,3065,server_usage,2799,
37,True,0.8164008902385831,21.442545948550105,2041,1024,3065,server_usage,2799,
38,True,0.8131545390933752,21.44592386856675,2041,1024,3065,server_usage,2799,
39,True,0.8101730057969689,21.478337379172444,2041,1024,3065,server_usage,2799,
40,True,0.8118430897593498,21.48800182249397,2041,1024,3065,server_usage,2799,
41,True,0.8136428482830524,21.44583450164646,2041,1024,3065,server_usage,2799,
42,True,0.8137311646714807,21.494881344027817,2041,1024,3065,server_usage,2799,
43,True,0.8118352051824331,21.442022655159235,2041,1024,3065,server_usage,2799,
44,True,0.8104209834709764,21.433546368032694,2041,1024,3065,server_usage,2799,
45,True,0.8129441235214472,21.41842092294246,2041,1024,3065,server_usage,2799,
46,True,0.8080504899844527,21.456559660844505,2041,1024,3065,server_usage,2799,
47,True,0.8081965148448944,21.459656131453812,2041,1024,3065,server_usage,2799,
48,True,0.8082838598638773,21.47640256676823,2041,1024,3065,server_usage,2799,
49,True,0.8103363029658794,21.454449558630586,2041,1024,3065,server_usage,2799,
50,True,0.8064339775592089,21.418691161088645,2041,1024,3065,server_usage,2799,
51,True,0.809354173950851,21.438174910843372,2041,1024,3065,server_usage,2799,
52,True,0.8087722789496183,21.441930571570992,2041,1024,3065,server_usage,2799,
53,True,0.8080943422392011,21.476266810670495,2041,1024,3065,server_usage,2799,
54,True,0.8100231140851974,21.455312543548644,2041,1024,3065,server_usage,2799,
55,True,0.809868692420423,21.450432636775076,2041,1024,3065,server_usage,2799,
56,True,0.8093191785737872,21.45641082059592,2041,1024,3065,server_usage,2799,
57,True,0.8066953793168068,21.44911884330213,2041,1024,3065,server_usage,2799,
58,True,0.8066358473151922,21.43790951091796,2041,1024,3065,server_usage,2799,
59,True,0.8072466375306249,21.423987021669745,2041,1024,3065,server_usage,2799,
60,True,0.8082640925422311,21.470640297979116,2041,1024,3065,server_usage,2799,
61,True,0.8056793063879013,21.469948205165565,2041,1024,3065,server_usage,2799,
62,True,0.8050297247245908,23.88370941672474,2041,1024,3065,server_usage,2799,
63,True,0.8038766216486692,23.52658222336322,2041,1024,3065,server_usage,2817,
64,True,0.806460827589035,21.43213717546314,2041,1024,3065,server_usage,2799,
65,True,0.8045614324510098,23.78805259708315,2041,1024,3065,server_usage,2817,
66,True,0.8069136599078774,22.639878595247865,2041,1024,3065,server_usage,2799,
67,True,0.8021253859624267,21.498829636722803,2041,1024,3065,server_usage,2799,
68,True,0.8051471952348948,21.455255686305463,2041,1024,3065,server_usage,2799,
69,True,0.8042576797306538,21.49221806973219,2041,1024,3065,server_usage,2817,
