request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,tpot,timed_out,error
35,True,0.09338375390507281,1.7262236329261214,159,128,287,server_usage,128,0.012857006921425579,False,
36,True,0.09251305484212935,1.7252762590069324,159,128,287,server_usage,588,0.012856403182400025,False,
37,True,0.09172477200627327,1.7207551498431712,159,128,287,server_usage,575,0.012827010849109434,False,
38,True,0.09216787503100932,1.723082389915362,157,128,285,server_usage,611,0.012841846573892542,False,
39,True,0.09137822897173464,1.7231007339432836,157,128,285,server_usage,589,0.012848208700563378,False,
40,True,0.09070453117601573,1.7186000931542367,157,128,285,server_usage,611,0.012818075291167094,False,
41,True,0.09088789718225598,1.721287622116506,154,128,282,server_usage,611,0.012837793109718505,False,
42,True,0.0902593529317528,1.7201858980115503,159,128,287,server_usage,611,0.012834067284092894,False,
43,True,0.08990173996426165,1.72193503100425,161,128,289,server_usage,563,0.012850655834960539,False,
44,True,0.08841532189399004,1.720228117890656,154,128,282,server_usage,611,0.012848919653517055,False,
45,True,0.08873015502467752,1.719629691215232,155,128,283,server_usage,592,0.01284172863142169,False,
46,True,0.14449775498360395,1.7207363941706717,159,128,287,server_usage,611,0.012411327867614707,False,
47,True,0.14517264487221837,1.7247781418263912,158,128,286,server_usage,591,0.012437838558694275,False,
48,True,0.14334721909835935,1.7226332251448184,157,128,285,server_usage,611,0.012435322882255583,False,
49,True,0.1433092679362744,1.7186479740776122,158,128,286,server_usage,611,0.012404241780640455,False,
50,True,0.14286576281301677,1.7205168108921498,154,128,282,server_usage,467,0.01242244919747349,False,
51,True,0.1428410259541124,1.7211911799386144,157,128,285,server_usage,600,0.012427953968381904,False,
