request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
183,True,0.29201721772551537,25.1931892381981,2041,1024,3065,server_usage,3031,
184,True,0.2628928180783987,25.103652825579047,2041,1024,3065,server_usage,3320,
185,True,0.14525507111102343,24.744792329147458,2041,1024,3065,server_usage,4064,
186,True,0.22997666988521814,25.01223687455058,2041,1024,3065,server_usage,3687,
187,True,0.13704357389360666,24.74418203998357,2041,1024,3065,server_usage,4064,
188,True,0.142544187605381,24.733721860684454,2041,1024,3065,server_usage,4064,
189,True,0.2339225271716714,25.011108399368823,2041,1024,3065,server_usage,3687,
190,True,0.28685579262673855,25.189965991303325,2041,1024,3065,server_usage,3031,
191,True,0.19605824630707502,24.918816721998155,2041,1024,3065,server_usage,3293,
192,True,0.16659878566861153,24.825014560483396,2041,1024,3065,server_usage,3687,
193,True,0.1635813359171152,24.82645854819566,2041,1024,3065,server_usage,3687,
194,True,0.2273771772161126,25.00818068999797,2041,1024,3065,server_usage,3687,
195,True,0.2525624427944422,25.098793307319283,2041,1024,3065,server_usage,3320,
196,True,0.28445814084261656,25.185491408221424,2041,1024,3065,server_usage,3031,
197,True,0.25197474751621485,25.09536559600383,2041,1024,3065,server_usage,3320,
198,True,0.2316682655364275,25.22075173817575,2041,1024,3065,server_usage,3031,
199,True,0.17757937405258417,25.302627962082624,2041,1024,3065,server_usage,3031,
200,True,0.055205101147294044,26.063319446519017,2041,1024,3065,server_usage,3219,
201,True,0.05150976590812206,26.15188753698021,2041,1024,3065,server_usage,2868,
202,True,0.052025326527655125,26.588081896305084,2041,1024,3065,server_usage,4354,
203,True,0.05586205888539553,26.765266658738256,2041,1024,3065,server_usage,4544,
204,True,0.05138277728110552,27.39361132029444,2041,1024,3065,server_usage,3603,
205,True,0.053497578017413616,27.755941056646407,2041,1024,3065,server_usage,3214,
206,True,0.0539099033921957,27.892514625564218,2041,1024,3065,server_usage,3352,
207,True,0.05420953780412674,27.946526750922203,2041,1024,3065,server_usage,3333,
208,True,0.05555997882038355,28.66377023421228,2041,1024,3065,server_usage,3267,
209,True,0.05363008752465248,28.760583604685962,2041,1024,3065,server_usage,3176,
210,True,0.055739798583090305,29.146109954454005,2041,1024,3065,server_usage,1962,
211,True,0.04975642543286085,29.478362375870347,2041,1024,3065,server_usage,3446,
212,True,0.050594182685017586,29.58629009500146,2041,1024,3065,server_usage,3094,
213,True,0.056767712347209454,29.953454290516675,2041,1024,3065,server_usage,4254,
214,True,0.04929861333221197,29.999572889879346,2041,1024,3065,server_usage,3678,
215,True,0.05374775826931,30.338558606803417,2041,1024,3065,server_usage,3657,
216,True,0.051141973584890366,30.331551967188716,2041,1024,3065,server_usage,3152,
217,True,0.05363191105425358,30.55308634787798,2041,1024,3065,server_usage,3204,
218,True,0.04854879155755043,30.57904481794685,2041,1024,3065,server_usage,3284,
219,True,0.062241505831480026,30.85971524938941,2041,1024,3065,server_usage,4267,
220,True,0.06383994501084089,30.982182395644486,2041,1024,3065,server_usage,3450,
221,True,0.0560961589217186,30.920042322017252,2041,1024,3065,server_usage,3002,
222,True,0.07880562450736761,31.29704991541803,2041,1024,3065,server_usage,3963,
